meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Han22,63,31.95,118.8333,field,maize,grain,irrigation,95.75459973,400,200,100,100,sandy loam,1.13,5.56926553666667,12.76,0.95,9.8,489.6,9.8,10,8750,190,3,9430,700,3,28.4520904,13.40576271,28.4520904,13.40576271,-0.56363640737144,2.33998617403065,0.151911488602615,-0.0944058584599785,0.38635014607396,-1.7075740605807,-0.762313215841873,0.687126228121174,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.546182082535061,0.425594392575906,-1.31825532702733
Han22,64,31.95,118.8333,field,maize,grain,irrigation,95.75459973,400,100,100,100,sandy loam,1.13,5.56926553666667,9.76,0.95,9.8,489.6,9.8,5,8230,190,3,8870,310,3,28.4520904,13.40576271,28.4520904,13.40576271,-0.56363640737144,2.33998617403065,-0.850101943468979,-0.0944058584599785,0.38635014607396,-1.7075740605807,-0.762313215841873,-0.0244111453583452,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.425594392575906,-1.31825532702733
Han22,65,31.95,118.8333,field,maize,grain,irrigation,95.75459973,400,200,100,100,sandy loam,1.13,5.56926553666667,8.76,0.95,9.8,489.6,9.8,5,8750,200,3,8960,190,3,28.4520904,13.40576271,28.4520904,13.40576271,-0.56363640737144,2.33998617403065,0.151911488602615,-0.0944058584599785,0.38635014607396,-1.7075740605807,-0.762313215841873,-0.261590269851518,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.885397588871525,0.425594392575906,-1.31825532702733
Han22,66,31.95,118.8333,field,maize,grain,rainfed,95.75459973,200,100,100,100,sandy loam,1.13,5.56926553666667,19.76,0.95,9.8,489.6,9.8,15,7320,100,3,7340,520,3,28.4520904,13.40576271,28.4520904,13.40576271,-0.56363640737144,-0.399731216659397,-0.850101943468979,-0.0944058584599785,0.38635014607396,-1.7075740605807,-0.762313215841873,2.34738009957339,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.206966576198598,0.425594392575906,-1.31825532702733
Han22,67,31.95,118.8333,field,maize,grain,irrigation,95.75459973,400,200,100,100,sandy loam,1.13,5.56926553666667,16.76,0.95,9.8,489.6,9.8,15,8750,100,3,8800,830,3,28.4520904,13.40576271,28.4520904,13.40576271,-0.56363640737144,2.33998617403065,0.151911488602615,-0.0944058584599785,0.38635014607396,-1.7075740605807,-0.762313215841873,1.63584272609387,-0.0365030314224644,0.309765578966693,-0.0651953424660097,0.0280872655899021,-0.206966576198598,0.425594392575906,-1.31825532702733
Han22,71,37.8667,102.8333,field,maize,grain,irrigation and rain,141,421,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,10.7,16781,1105.649747,3,17735,1061.29787,3,17.93333333,42.7,17.93333333,42.7,-0.452509307567823,2.6276565000531,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,-0.498691911647957,-1.40017316477233,0.898626841002896
Han22,72,37.8667,102.8333,field,maize,grain,irrigation and rain,141,421,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,60,16744,1103.211928,3,16996,1017.074632,3,17.93333333,42.7,17.93333333,42.7,-0.452509307567823,2.6276565000531,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,2.84597298082957,-1.40017316477233,0.898626841002896
Han22,73,37.8667,102.8333,field,maize,grain,irrigation and rain,141,532,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,10.7,15072,993.048864,3,15426,923.122692,3,17.93333333,42.7,17.93333333,42.7,-0.452509307567823,4.14819965188608,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,-0.498691911647957,-1.40017316477233,0.898626841002896
Han22,74,37.8667,102.8333,field,maize,grain,irrigation and rain,141,532,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,60,15212,1002.273044,3,15406,921.925852,3,17.93333333,42.7,17.93333333,42.7,-0.452509307567823,4.14819965188608,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,2.84597298082957,-1.40017316477233,0.898626841002896
Han22,75,37.8667,102.8333,field,maize,grain,irrigation and rain,158,421,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,10.7,16299,1073.892213,3,17150,1026.2903,3,17.93333333,42.7,17.93333333,42.7,-0.410755655585787,2.6276565000531,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,-0.498691911647957,-1.40017316477233,0.898626841002896
Han22,76,37.8667,102.8333,field,maize,grain,irrigation and rain,158,421,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,60,15312,1008.861744,3,16362,979.134804,3,17.93333333,42.7,17.93333333,42.7,-0.410755655585787,2.6276565000531,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,2.84597298082957,-1.40017316477233,0.898626841002896
Han22,77,37.8667,102.8333,field,maize,grain,irrigation and rain,158,532,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,10.7,8905,586.723735,3,11127,665.861934,3,17.93333333,42.7,17.93333333,42.7,-0.410755655585787,4.14819965188608,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,-0.498691911647957,-1.40017316477233,0.898626841002896
Han22,78,37.8667,102.8333,field,maize,grain,irrigation and rain,158,532,221.5,226.5,54,sandy loam,1.5,8.37,8.7,0.95,9.47,489.6,9.9,60,8700,573.2169,3,10371,620.621382,3,17.93333333,42.7,17.93333333,42.7,-0.410755655585787,4.14819965188608,0.367344376498008,3.81196739697512,-0.827085277528751,1.46681471155567,1.39535686661876,-0.275821017321109,-0.0365030314224644,-0.1053413651217,-0.0651953424660097,0.0831142713619799,2.84597298082957,-1.40017316477233,0.898626841002896
Han22,79,45.6167,126.65,field,eggplant,vegetable,irrigation,43.83592033,424,72,72,110,clay loam,1.07,6.93,26.9,2.5,8.87,715,6.9,30,61900,3000,3,65300,2000,3,27.35151515,20.61056015,27.35151515,20.61056015,-0.691153729197,2.66875226091345,-1.13066570444903,-0.959057646224269,0.65014045555281,-2.22233980741362,0.285988963513294,4.04083904845464,3.54605431014909,-0.860081263464234,2.67171942609445,-1.56769590180036,0.810679942810793,0.234564732655219,-0.773022255727733
Han22,80,36.5667,116.8333,field,wheat,grain,irrigation and rain,100.5,370,225,150,150,loam,1.35,7.06666666666667,2.2,1.07,9.48,698.56,12.35,20,8351.29,136.73,3,8722.29,72.19,3,26.53333333,25.1,26.53333333,25.1,-0.551981243172085,1.92902856542714,0.402414846620513,1.44961519111911,1.70530169346821,0.179900344473356,0.391276195058026,-1.81748532652673,0.240856246634688,-0.0927623668159913,2.47209707119146,1.43127591277789,0.132248930137866,0.0925508223588632,-0.433277648302616
Han22,81,36.5667,116.8333,field,wheat,grain,irrigation and rain,100.5,300,225,150,150,loam,1.35,7.06666666666667,2.2,1.07,9.48,698.56,12.35,20,6684.88,20.7,3,7488.45,99.17,3,26.53333333,25.1,26.53333333,25.1,-0.551981243172085,0.970127478685625,0.402414846620513,1.44961519111911,1.70530169346821,0.179900344473356,0.391276195058026,-1.81748532652673,0.240856246634688,-0.0927623668159913,2.47209707119146,1.43127591277789,0.132248930137866,0.0925508223588632,-0.433277648302616
Han22,82,6.1333,-0.9,field,maize,grain,irrigation and rain,390,198,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,9310,613.40797,4,9820,587.64844,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-0.427128390566297,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,83,6.1333,-0.9,field,maize,grain,irrigation and rain,390,120,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,8970,591.00639,4,9520,569.69584,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-1.49561817293541,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,84,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,7440,490.19928,4,9290,555.93218,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-3.13944860734944,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,85,6.1333,-0.9,field,maize,grain,irrigation and rain,390,198,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,9310,613.40797,4,11740,702.54508,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-0.427128390566297,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,86,6.1333,-0.9,field,maize,grain,irrigation and rain,390,120,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,8970,591.00639,4,11220,671.42724,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-1.49561817293541,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,87,6.1333,-0.9,field,maize,grain,irrigation and rain,390,0,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,7440,490.19928,4,9710,581.06582,4,28.56666667,33.73333333,28.56666667,33.73333333,0.159058889110235,-3.13944860734944,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,88,6.1333,-0.9,field,maize,grain,irrigation and rain,364,244,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,10910,718.82717,4,13220,791.11124,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,0.203006609292413,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,89,6.1333,-0.9,field,maize,grain,irrigation and rain,364,147,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,8470,558.06289,4,11420,683.39564,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,-1.12575632519226,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,90,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,15,7020,462.52674,4,8940,534.98748,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,-3.13944860734944,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,-0.206966576198598,0.445481688690443,0.220061864191583
Han22,91,6.1333,-0.9,field,maize,grain,irrigation and rain,364,244,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,10910,718.82717,4,17770,1063.39234,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,0.203006609292413,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,92,6.1333,-0.9,field,maize,grain,irrigation and rain,364,147,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,8470,558.06289,4,15380,920.36996,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,-1.12575632519226,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,93,6.1333,-0.9,field,maize,grain,irrigation and rain,364,0,100,60,60,sand,1.52,5.5,13.3,1.2,9.8,255,10,30,7020,462.52674,4,11590,693.56878,4,28.56666667,33.73333333,28.56666667,33.73333333,0.0952003625494742,-3.13944860734944,-0.850101943468979,-1.32962269812325,-0.668811091841441,1.63840329383331,-0.815674995820605,0.815202955347488,0.54132879786327,0.309765578966693,-2.91382091790649,0.138141277134058,0.810679942810793,0.445481688690443,0.220061864191583
Han22,94,41.2833,7.7333,field,maize,grain,irrigation and rain,50.42,600,750,30,80,silt loam,1.39,7.6,12,0.9,9.28,722.1,15.6,30,13098.5,867.54005883,3,13756.84,840.93030342,3,,,27.773342545,25.80779436,-0.674982589716812,5.07970356472069,5.66298536499638,-2.25603532787071,-0.141230472883741,0.523077509028638,0.802153196208197,0.506870093506363,-0.152069397279611,-0.34434233293017,2.7579310270562,3.21965360037043,0.810679942810793,0.307782392067493,-0.379714325257779
Han22,95,41.2833,7.7333,field,maize,grain,irrigation and rain,119.1,359.82,750,30,80,silt loam,1.39,7.6,12,0.9,9.28,722.1,15.6,30,14158.35,932.32015723,3,14699.81,892.10897708,3,,,27.773342545,25.80779436,-0.506297835709387,1.78957695024102,5.66298536499638,-2.25603532787071,-0.141230472883741,0.523077509028638,0.802153196208197,0.506870093506363,-0.152069397279611,-0.34434233293017,2.7579310270562,3.21965360037043,0.810679942810793,0.307782392067493,-0.379714325257779
Han22,96,41.2833,7.7333,field,maize,grain,irrigation and rain,50.42,600,750,30,80,silt loam,1.39,7.6,12,0.9,9.28,722.1,15.6,30,13167.09,932.85120645,3,14052.51,879.66603002,3,,,27.773342545,25.80779436,-0.674982589716812,5.07970356472069,5.66298536499638,-2.25603532787071,-0.141230472883741,0.523077509028638,0.802153196208197,0.506870093506363,-0.152069397279611,-0.34434233293017,2.7579310270562,3.21965360037043,0.810679942810793,0.307782392067493,-0.379714325257779
Han22,97,41.2833,7.7333,field,maize,grain,irrigation and rain,119.1,359.82,750,30,80,silt loam,1.39,7.6,12,0.9,9.28,722.1,15.6,30,14150.29,863.0208695,3,14907.74,823.23681928,3,,,27.773342545,25.80779436,-0.506297835709387,1.78957695024102,5.66298536499638,-2.25603532787071,-0.141230472883741,0.523077509028638,0.802153196208197,0.506870093506363,-0.152069397279611,-0.34434233293017,2.7579310270562,3.21965360037043,0.810679942810793,0.307782392067493,-0.379714325257779
Han22,102,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,62.68966,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,9.42,690,10.09,20,5480,361.06076,3,6350,379.9967,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.28068884875721,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.1084248591401,-0.109795630175887,8.39984167614925,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,103,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,46.67069,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,9.42,690,10.09,20,4770,314.28099,3,5240,313.57208,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.50012610220692,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.20857612817046,0.459434268607728,1.92812518814903,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,104,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,58.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,9.42,690,10.09,20,5440,358.42528,3,6000,359.052,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.33264909591621,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.1084248591401,-0.109795630175887,8.39984167614925,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,105,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,37.29341,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,9.42,690,10.09,20,4460,293.85602,3,4920,294.42264,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.62858158767377,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.20857612817046,0.459434268607728,1.92812518814903,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,106,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,54.89655,100,100,100,sandy clay loam,1.35,5.12,9.4,4.6,9.42,690,10.09,20,4850,319.55195,3,5320,318.35944,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.38744344373001,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.1084248591401,-0.109795630175887,8.39984167614925,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,107,7.2667,5.2167,field,maize,grain,irrigation,133.7014392,28.05986,100,100,100,sandy clay loam,1.35,4.99,11.8,1.8,9.42,690,10.09,20,3760,247.73512,3,4340,259.71428,3,20.95247396,57.7375,20.95247396,57.7375,-0.470435282133289,-2.7550681752378,-0.850101943468979,-0.0944058584599785,0.38635014607396,0.179900344473356,-1.20857612817046,0.459434268607728,1.92812518814903,-0.168236356650245,2.36815745087701,0.187665582328928,0.132248930137866,-0.876133206757985,2.03661057724901
Han22,108,36.8667,106,field,maize,grain,irrigation and rain,174,445,225,120,80,sandy loam,1.4,8.23333333333333,8.2,0.7,9.3,439.01,11.83,3,11020,726.07474,3,12580,752.81236,3,19.96666667,31.03333333,19.96666667,31.03333333,-0.371458100779164,2.95642258693591,0.402414846620513,0.523202561371658,-0.141230472883741,0.608871800167459,1.29006963507403,-0.394410579567695,-0.614334860708198,-0.319184336318751,-0.679483355516026,1.14513548276309,-1.02108379140611,-1.04724229844075,0.0157356073094879
Han22,109,36.8667,106,field,maize,grain,irrigation and rain,174,445,300,120,80,sandy loam,1.4,8.23333333333333,8.2,0.7,9.3,439.01,11.83,3,11800,777.4666,3,12480,746.82816,3,19.96666667,31.03333333,19.96666667,31.03333333,-0.371458100779164,2.95642258693591,1.15392492067421,0.523202561371658,-0.141230472883741,0.608871800167459,1.29006963507403,-0.394410579567695,-0.614334860708198,-0.319184336318751,-0.679483355516026,1.14513548276309,-1.02108379140611,-1.04724229844075,0.0157356073094879
Han22,110,36.8667,106,field,maize,grain,irrigation and rain,174,445,375,120,80,sandy loam,1.4,8.23333333333333,8.2,0.7,9.3,439.01,11.83,3,11200,737.9344,3,12040,720.49768,3,19.96666667,31.03333333,19.96666667,31.03333333,-0.371458100779164,2.95642258693591,1.9054349947279,0.523202561371658,-0.141230472883741,0.608871800167459,1.29006963507403,-0.394410579567695,-0.614334860708198,-0.319184336318751,-0.679483355516026,1.14513548276309,-1.02108379140611,-1.04724229844075,0.0157356073094879
